EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,HireDate,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,MonthlyIncome,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,JobInvolvement,OverTime,BusinessTravel,DistanceFromHome,StockOptionLevel,TrainingTimesLastYear,Attrition,ExitDate,Exit_Reason_HR_Recorded,Retention_Attempted,Retention_Action_Taken,Retained,Retention_Outcome_Reason,Year,Reason_Category
104431,56,Male,Single,Marketing,Marketing Manager,3,4,Business,2016-12-04,34,26,19,6,19,0,50458,14,4,4,1,3,2,1,No,Travel_Frequently,21,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
104432,24,Male,Divorced,R&D,Laboratory Technician,3,2,Business,2019-01-11,4,1,0,0,0,0,86423,13,4,4,1,3,1,4,No,Travel_Frequently,23,0,4,Yes,2025-01-30,Spouse's job transfer requiring relocation.,Yes,Not Applicable,No,Non-negotiable personal/relocation factor,2019,Personal & Non-Negotiable
104433,56,Female,Married,R&D,Laboratory Technician,5,2,Life Sciences,2019-02-28,37,33,17,12,25,2,110069,15,3,4,1,2,1,2,Yes,Travel_Rarely,2,0,4,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2019,Role Mismatch
104434,25,Male,Single,IT,IT Support,5,2,Marketing,2024-02-19,1,0,0,0,0,4,108243,20,4,4,4,3,4,1,No,Travel_Rarely,8,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
104435,43,Female,Married,Sales,Sales Executive,4,4,Technical Degree,2016-07-05,25,11,9,6,4,1,95482,11,3,2,2,2,4,1,No,Travel_Frequently,31,2,6,Yes,,Employee requested a salary hike due to competitive market pay standards.,No,Not Applicable,Not Applicable,Employee did not resign,2016,Compensation & Benefits
104436,57,Male,Married,IT,Data Analyst,5,5,Marketing,2021-04-26,34,31,8,2,17,2,68508,22,4,3,2,4,2,2,No,Travel_Frequently,27,2,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
104437,46,Male,Married,HR,Recruiter,3,5,Life Sciences,2019-02-21,28,20,12,10,19,4,49827,14,4,2,3,1,2,1,No,Non-Travel,25,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
104438,57,Female,Married,IT,Data Scientist,1,3,Life Sciences,2021-10-11,37,33,13,5,31,5,55265,12,3,4,1,4,2,4,No,Travel_Frequently,11,3,0,Yes,,Workload burnout from overtime working hours.,No,Not Applicable,Not Applicable,Employee did not resign,2021,Work-Life Balance
104439,34,Male,Single,Sales,Account Manager,5,1,Human Resources,2019-02-13,10,5,2,1,3,3,48480,11,3,4,2,3,1,1,No,Travel_Frequently,17,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
104440,33,Male,Single,Finance,Financial Analyst,2,5,Technical Degree,2019-07-05,14,7,5,2,1,3,107954,12,4,4,2,2,3,3,No,Travel_Frequently,10,3,1,Yes,,Personal matters and emergency led to resignation.,No,Not Applicable,Not Applicable,Employee did not resign,2019,Personal & Non-Negotiable
104441,33,Female,Single,Finance,Financial Analyst,3,2,Medical,2022-08-02,14,8,5,3,2,1,25640,10,1,4,4,1,2,2,No,Travel_Rarely,18,1,1,Yes,2023-12-03,Accepted a more attractive offer from a competitor.,Yes,Flexible Work,No,Action did not address underlying root cause,2022,Career Advancement
104442,34,Female,Single,Sales,Account Manager,2,4,Human Resources,2018-12-21,15,6,5,1,5,0,34128,21,3,4,4,3,3,4,Yes,Travel_Frequently,25,0,2,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2018,Management & Culture
104443,47,Female,Single,Finance,Accountant,5,3,Other,2016-10-03,25,15,7,1,12,4,50009,23,4,3,3,2,1,2,No,Travel_Rarely,28,1,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
104444,38,Male,Married,Finance,Finance Manager,2,2,Other,2017-06-21,19,11,6,5,6,3,62634,22,4,3,4,2,3,2,Yes,Travel_Rarely,5,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
104445,49,Female,Single,HR,Recruiter,4,2,Other,2022-04-06,27,9,2,0,4,1,119293,11,3,1,1,2,1,4,No,Travel_Rarely,38,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
104446,37,Male,Married,Finance,Accountant,4,3,Marketing,2019-06-02,15,13,11,1,4,6,106569,14,3,1,4,3,1,1,No,Travel_Frequently,6,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
104447,33,Male,Single,R&D,Research Scientist,3,3,Medical,2020-11-18,9,2,1,0,1,3,44050,17,4,4,1,3,1,3,No,Travel_Rarely,15,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104448,28,Male,Single,Finance,Finance Manager,3,1,Medical,2020-02-24,6,5,4,1,3,5,101543,18,3,3,4,1,4,1,No,Travel_Rarely,28,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104449,42,Male,Divorced,R&D,Laboratory Technician,1,2,Marketing,2020-04-23,22,13,9,4,3,2,88508,15,4,3,2,3,1,1,No,Travel_Frequently,11,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104450,56,Male,Divorced,R&D,Research Scientist,5,3,Life Sciences,2024-12-12,37,21,6,6,12,5,62397,11,1,3,2,3,3,4,No,Travel_Frequently,28,1,4,Yes,2025-08-03,Cited lack of skill development opportunities.,No,Not Applicable,No,No retention conversation held before exit,2024,Other
104451,54,Female,Married,Sales,Sales Manager,2,4,Marketing,2020-03-07,33,29,18,1,14,1,63831,18,3,3,2,1,1,4,No,Travel_Rarely,11,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104452,30,Male,Single,Sales,Sales Executive,2,3,Human Resources,2018-10-12,9,5,4,2,4,6,65050,21,3,3,3,4,4,4,No,Travel_Rarely,21,0,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
104453,39,Female,Married,Sales,Sales Executive,2,1,Medical,2018-10-28,15,6,2,0,4,5,102894,23,2,3,1,3,3,3,No,Travel_Rarely,17,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
104454,48,Female,Single,R&D,Research Director,2,3,Other,2024-11-08,29,9,4,5,8,4,61873,22,4,3,4,4,3,2,No,Travel_Rarely,21,0,1,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2024,Role Mismatch
104455,44,Male,Married,IT,Software Engineer,4,5,Computer Science,2020-02-05,24,18,12,4,8,2,118938,16,3,4,2,1,4,2,No,Travel_Frequently,23,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104456,23,Male,Married,R&D,Manufacturing Director,3,2,Marketing,2023-06-11,0,0,0,0,0,1,97100,12,2,3,1,4,2,1,Yes,Travel_Frequently,25,3,3,Yes,,Personal matters and emergency led to resignation.,No,Not Applicable,Not Applicable,Employee did not resign,2023,Personal & Non-Negotiable
104457,44,Male,Single,HR,HR Manager,5,4,Technical Degree,2020-10-31,20,12,4,4,10,4,64440,24,4,4,3,3,1,3,No,Travel_Rarely,27,1,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104458,22,Male,Divorced,R&D,Research Scientist,5,3,Technical Degree,2020-03-28,0,0,0,0,0,2,53208,21,4,4,2,3,4,2,No,Travel_Rarely,27,0,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104459,25,Female,Married,HR,Recruiter,2,2,Marketing,2018-03-09,6,5,1,2,3,4,63764,21,2,4,1,3,2,1,Yes,Travel_Rarely,27,2,1,Yes,2021-02-10,Felt stagnant in current role with no clear promotion path.,No,Not Applicable,No,No retention conversation held before exit,2018,Career Advancement
104460,46,Female,Single,R&D,Research Scientist,5,5,Life Sciences,2017-12-01,28,20,12,9,15,0,72454,15,3,4,1,1,1,1,Yes,Travel_Rarely,32,0,1,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2017,Management & Culture
104461,24,Female,Single,R&D,Manufacturing Director,4,5,Technical Degree,2018-04-18,4,2,1,0,1,1,116596,13,3,3,1,4,2,2,Yes,Travel_Rarely,27,2,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
104462,34,Male,Married,Sales,Sales Executive,5,1,Human Resources,2016-10-25,15,12,7,0,10,3,51016,17,3,1,2,3,3,1,Yes,Travel_Rarely,16,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
104463,43,Male,Married,Finance,Accountant,1,4,Marketing,2024-01-07,23,10,5,3,3,3,36693,24,3,3,4,1,1,4,No,Non-Travel,22,1,3,Yes,,Personal matters and emergency led to resignation.,No,Not Applicable,Not Applicable,Employee did not resign,2024,Personal & Non-Negotiable
104464,46,Male,Single,R&D,Research Scientist,3,5,Medical,2024-01-01,22,17,6,8,4,1,102559,23,3,3,1,1,3,3,No,Travel_Rarely,10,2,3,Yes,2025-01-14,Expressed dissatisfaction with current compensation structure.,No,Not Applicable,No,No retention conversation held before exit,2024,Compensation & Benefits
104465,38,Female,Single,Finance,Finance Manager,4,3,Human Resources,2018-03-26,17,8,7,3,3,3,63745,17,3,4,4,1,3,2,No,Travel_Frequently,10,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
104466,24,Male,Divorced,Marketing,Marketing Manager,2,3,Life Sciences,2019-02-10,4,1,0,0,0,4,117615,22,4,4,3,3,4,4,No,Travel_Frequently,36,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
104467,52,Male,Single,HR,HR Executive,4,5,Business,2016-02-17,29,11,8,2,8,0,77703,20,4,1,3,3,1,2,Yes,Travel_Rarely,18,2,2,Yes,,Workload burnout from overtime working hours.,No,Not Applicable,Not Applicable,Employee did not resign,2016,Work-Life Balance
104468,58,Female,Divorced,Finance,Financial Analyst,4,4,Business,2017-10-18,35,31,18,6,25,0,33410,16,4,2,3,3,3,2,Yes,Travel_Rarely,7,2,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
104469,55,Male,Married,IT,Data Scientist,1,5,Other,2016-02-08,34,28,26,6,18,3,69891,10,4,2,2,2,4,2,Yes,Travel_Frequently,5,3,4,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2016,Role Mismatch
104470,50,Male,Single,HR,HR Manager,5,1,Medical,2021-09-23,32,11,6,4,9,0,67639,22,3,4,3,3,3,2,No,Travel_Rarely,13,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
104471,36,Female,Single,Sales,Sales Executive,5,3,Computer Science,2020-10-23,15,3,1,1,1,0,105135,12,3,4,4,3,1,1,No,Travel_Rarely,3,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104472,55,Male,Married,IT,Data Scientist,2,1,Life Sciences,2017-01-03,35,11,3,3,4,6,85646,13,2,4,4,1,3,4,No,Travel_Rarely,8,0,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
104473,40,Male,Married,Finance,Finance Manager,1,2,Computer Science,2016-07-19,21,9,2,4,7,1,48176,22,3,4,1,2,3,2,No,Travel_Rarely,19,0,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
104474,26,Male,Single,HR,Recruiter,1,4,Medical,2024-02-24,4,2,1,0,1,5,56570,12,3,2,1,1,3,1,No,Travel_Rarely,11,2,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
104475,54,Male,Single,HR,Recruiter,1,5,Computer Science,2018-09-13,31,22,11,7,14,2,28316,10,4,3,2,4,2,1,No,Travel_Rarely,30,2,5,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2018,Role Mismatch
104476,33,Female,Married,Sales,Account Manager,1,5,Medical,2022-08-22,13,3,1,1,2,2,46439,15,1,2,4,3,2,1,Yes,Travel_Rarely,25,2,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
104477,57,Male,Married,Finance,Financial Analyst,2,4,Computer Science,2020-01-24,37,20,12,6,4,4,62703,20,3,3,4,4,4,3,No,Travel_Frequently,10,2,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104478,35,Female,Married,Finance,Financial Analyst,4,3,Human Resources,2022-12-13,12,7,5,1,2,0,32055,17,4,4,4,2,2,4,No,Travel_Rarely,4,3,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
104479,54,Male,Single,Finance,Financial Analyst,4,3,Life Sciences,2024-02-27,35,14,9,3,10,2,47445,15,3,3,3,4,3,4,No,Travel_Rarely,35,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
104480,41,Female,Married,R&D,Research Scientist,3,1,Marketing,2024-10-13,17,13,10,1,4,1,71086,18,4,4,1,3,1,3,Yes,Travel_Frequently,8,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
104481,39,Female,Married,Sales,Sales Executive,4,4,Technical Degree,2017-06-12,19,12,10,1,4,0,110744,17,4,3,3,3,2,3,No,Travel_Rarely,28,2,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
104482,32,Male,Single,Finance,Financial Analyst,1,4,Business,2021-12-17,11,8,2,2,7,1,56231,12,4,1,4,2,2,2,No,Travel_Rarely,20,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
104484,23,Female,Married,R&D,Laboratory Technician,1,5,Human Resources,2021-10-18,2,1,0,0,0,5,27412,17,2,1,4,3,1,3,Yes,Travel_Frequently,22,1,0,Yes,2024-03-02,Cited burnout from continuous high-pressure deadlines.,No,Not Applicable,No,No retention conversation held before exit,2021,Work-Life Balance
104485,39,Female,Single,Sales,Sales Executive,2,2,Business,2017-05-31,21,15,11,5,4,2,58944,19,3,3,3,4,3,3,Yes,Travel_Frequently,31,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
104486,35,Male,Married,HR,HR Manager,4,4,Marketing,2024-06-02,13,10,6,1,8,3,76707,12,1,4,2,2,3,4,Yes,Travel_Rarely,23,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
104487,42,Female,Married,Sales,Sales Manager,1,1,Marketing,2020-04-19,18,10,6,5,8,1,49046,12,1,2,3,2,1,4,Yes,Travel_Frequently,36,3,5,Yes,2024-11-10,Family emergency required employee to step away from work.,Yes,Not Applicable,No,Non-negotiable personal/relocation factor,2020,Personal & Non-Negotiable
104488,30,Male,Married,R&D,Research Scientist,3,1,Medical,2021-09-09,7,2,1,0,0,3,86336,15,3,4,2,3,2,3,No,Non-Travel,38,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
104489,46,Female,Single,Finance,Finance Manager,5,4,Business,2020-01-26,24,6,4,2,4,6,41083,11,4,4,3,4,4,1,No,Travel_Frequently,26,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104490,36,Female,Divorced,R&D,Manufacturing Director,2,3,Business,2022-04-03,18,10,2,3,2,6,115955,18,3,3,2,3,1,2,No,Travel_Rarely,7,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
104491,28,Male,Married,HR,Recruiter,4,1,Other,2020-08-06,5,4,2,1,2,6,36352,13,3,4,4,2,3,1,No,Travel_Rarely,4,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104492,28,Female,Married,IT,IT Support,4,5,Human Resources,2016-07-17,7,4,2,1,0,2,68298,15,4,3,1,2,2,2,No,Travel_Frequently,3,0,1,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2016,Management & Culture
104493,48,Female,Single,R&D,Research Director,1,5,Human Resources,2018-10-27,28,6,3,3,5,6,77771,16,4,4,4,2,1,4,Yes,Travel_Frequently,39,0,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
104494,31,Female,Single,R&D,Research Scientist,1,1,Business,2022-01-13,10,3,0,0,1,0,59398,10,4,4,3,4,1,1,No,Travel_Rarely,20,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
104495,32,Male,Divorced,R&D,Research Director,1,4,Computer Science,2019-01-31,13,7,6,1,2,3,66495,19,2,4,1,3,3,2,No,Travel_Rarely,1,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
104496,45,Male,Married,HR,HR Executive,1,1,Human Resources,2020-06-12,25,13,6,4,4,6,40343,20,3,3,3,3,2,1,No,Travel_Rarely,16,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104497,33,Male,Single,Finance,Accountant,3,4,Business,2017-05-14,10,7,6,1,2,4,52089,17,3,3,2,2,3,4,No,Travel_Rarely,29,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
104498,36,Male,Married,Sales,Account Manager,2,4,Computer Science,2017-11-12,13,4,3,0,1,3,94663,17,2,2,1,4,4,4,No,Travel_Frequently,32,2,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
104499,30,Female,Single,HR,Recruiter,3,4,Human Resources,2022-01-07,9,4,3,0,2,6,97499,17,3,2,2,3,1,4,No,Non-Travel,34,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
104500,34,Male,Married,IT,IT Support,2,3,Human Resources,2023-06-29,10,6,4,1,2,0,25580,12,3,4,4,4,4,3,No,Travel_Rarely,1,2,2,Yes,,Personal matters and emergency led to resignation.,No,Not Applicable,Not Applicable,Employee did not resign,2023,Personal & Non-Negotiable
104501,48,Female,Divorced,Marketing,Content Strategist,2,1,Business,2020-02-28,29,28,24,7,22,5,54403,11,3,4,4,3,1,2,Yes,Non-Travel,20,0,2,Yes,2024-06-02,Mismatch between job description and actual day-to-day work.,Yes,Role Change,Yes,Action directly addressed root cause of dissatisfaction,2020,Role Mismatch
104502,41,Female,Single,Finance,Financial Analyst,1,2,Computer Science,2019-07-13,18,16,6,7,9,5,113204,11,3,3,2,3,4,3,No,Travel_Rarely,6,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
104503,59,Female,Married,Finance,Accountant,4,5,Human Resources,2021-05-11,38,19,12,7,17,4,92653,17,2,2,2,3,4,1,No,Travel_Rarely,28,1,4,Yes,,Workload burnout from overtime working hours.,No,Not Applicable,Not Applicable,Employee did not resign,2021,Work-Life Balance
104504,51,Male,Divorced,IT,Data Scientist,1,4,Human Resources,2019-12-16,29,13,8,2,11,1,47898,15,3,3,1,2,4,2,No,Travel_Rarely,29,3,4,Yes,2023-07-25,Excessive overtime and workload cited as main concern.,Yes,Promotion,No,Action did not address underlying root cause,2019,Work-Life Balance
104505,21,Female,Divorced,IT,Software Engineer,5,2,Medical,2024-05-24,0,0,0,0,0,6,81511,14,4,3,2,4,4,2,No,Travel_Frequently,25,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
104506,35,Female,Married,Finance,Financial Analyst,1,5,Other,2020-11-10,12,10,6,0,3,4,36918,24,3,3,4,1,4,3,Yes,Travel_Rarely,18,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
104507,32,Female,Married,Finance,Accountant,5,3,Life Sciences,2017-08-17,8,6,4,1,3,4,34248,16,3,2,2,3,4,1,No,Travel_Frequently,22,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
104508,43,Male,Married,Marketing,Marketing Manager,4,5,Computer Science,2023-08-30,24,16,5,3,14,2,78358,15,3,4,2,4,3,3,No,Travel_Rarely,31,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
104509,31,Female,Single,IT,IT Support,5,5,Technical Degree,2024-04-07,12,9,8,0,7,0,71276,13,3,1,4,2,2,1,No,Travel_Frequently,21,1,1,Yes,,Employee requested a salary hike due to competitive market pay standards.,No,Not Applicable,Not Applicable,Employee did not resign,2024,Compensation & Benefits
